TenantId,TimeGenerated,SourceSystem,Account,AccountType,Computer,EventSourceName,Channel,Task,Level,EventData,EventID,Activity,PartitionKey,RowKey,StorageAccount,AzureDeploymentID,AzureTableName,AccessList,AccessMask,AccessReason,AccountDomain,AccountExpires,AccountName,AccountSessionIdentifier,AdditionalInfo,AdditionalInfo2,AllowedToDelegateTo,Attributes,AuditPolicyChanges,AuditsDiscarded,AuthenticationLevel,AuthenticationPackageName,AuthenticationProvider,AuthenticationServer,AuthenticationService,AuthenticationType,CACertificateHash,CalledStationID,CallerProcessId,CallerProcessName,CallingStationID,CAPublicKeyHash,CategoryId,CertificateDatabaseHash,ClassId,ClassName,ClientAddress,ClientIPAddress,ClientName,CommandLine,CompatibleIds,DCDNSName,DeviceDescription,DeviceId,DisplayName,Disposition,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,EAPType,ElevatedToken,ErrorCode,ExtendedQuarantineState,FailureReason,FileHash,FilePath,FilePathNoUser,Filter,ForceLogoff,Fqbn,FullyQualifiedSubjectMachineName,FullyQualifiedSubjectUserName,GroupMembership,HandleId,HardwareIds,HomeDirectory,HomePath,ImpersonationLevel,InterfaceUuid,IpAddress,IpPort,KeyLength,LmPackageName,LocationInformation,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LoggingResult,LogonGuid,LogonHours,LogonID,LogonProcessName,LogonType,LogonTypeName,MachineAccountQuota,MachineInventory,MachineLogon,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NASIdentifier,NASIPv4Address,NASIPv6Address,NASPort,NASPortType,NetworkPolicyName,NewDate,NewMaxUsers,NewProcessId,NewProcessName,NewRemark,NewShareFlags,NewTime,NewUacValue,NewValue,NewValueType,ObjectName,ObjectServer,ObjectType,ObjectValueName,OemInformation,OldMaxUsers,OldRemark,OldShareFlags,OldUacValue,OldValue,OldValueType,OperationType,PackageName,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreviousDate,PreviousTime,PrimaryGroupId,PrivateKeyUsageCount,PrivilegeList,Process,ProcessId,ProcessName,Properties,ProfilePath,ProtocolSequence,ProxyPolicyName,QuarantineHelpURL,QuarantineSessionID,QuarantineSessionIdentifier,QuarantineState,QuarantineSystemHealthResult,RelativeTargetName,RemoteIpAddress,RemotePort,Requester,RequestId,RestrictedAdminMode,RowsDeleted,SamAccountName,ScriptPath,SecurityDescriptor,ServiceAccount,ServiceFileName,ServiceName,ServiceStartType,ServiceType,SessionName,ShareLocalPath,ShareName,SidHistory,Status,SubjectAccount,SubcategoryGuid,SubcategoryId,Subject,SubjectDomainName,SubjectKeyIdentifier,SubjectLogonId,SubjectMachineName,SubjectMachineSID,SubjectUserName,SubjectUserSid,SubStatus,TableId,TargetAccount,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetOutboundDomainName,TargetOutboundUserName,TargetServerName,TargetSid,TargetUser,TargetUserName,TargetUserSid,TemplateContent,TemplateDSObjectFQDN,TemplateInternalName,TemplateOID,TemplateSchemaVersion,TemplateVersion,TokenElevationType,TransmittedServices,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VendorIds,Workstation,WorkstationName,SourceComputerId,EventOriginId,MG,TimeCollected,ManagementGroupName,Type,"_ResourceId"
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:18.41Z",OpsManager,,,"SCRDCVMHRPNT10.stjoe.org","Microsoft-Windows-AppLocker","Microsoft-Windows-AppLocker/MSI and Script",0,4,"<UserData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <RuleAndFileData xmlns:auto-ns2=""http://schemas.microsoft.com/win/2004/08/events"" xmlns=""http://schemas.microsoft.com/schemas/event/Microsoft.Windows/1.0.0.0"">
    <PolicyName>SCRIPT</PolicyName>
    <RuleId>{352484FB-A2DB-46F5-91E1-4F9AD6A5D05A}</RuleId>
    <RuleName>(Default Rule) All Script's</RuleName>
    <RuleSddl>D:(XA;;FX;;;S-1-1-0;(APPID://PATH Contains ""*""))</RuleSddl>
    <TargetUser>S-1-5-18</TargetUser>
    <TargetProcessId>2736</TargetProcessId>
    <FilePath>%PROGRAMFILES%\MICROSOFT MONITORING AGENT\AGENT\HEALTH SERVICE STATE\MONITORING HOST TEMPORARY FILES 12931\37521\DISCOVERHEALTHSERVICECOMMUNICATIONRELATIONSHIPS.JS</FilePath>
    <FileHash>81671189A7605FFB5306ABB20F70D006D2F4DEF50E01DEE0259924BC4F488FAD</FileHash>
    <Fqbn>-</Fqbn>
  </RuleAndFileData>
</UserData>",8005,8005,,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,81671189A7605FFB5306ABB20F70D006D2F4DEF50E01DEE0259924BC4F488FAD,"%PROGRAMFILES%\MICROSOFT MONITORING AGENT\AGENT\HEALTH SERVICE STATE\MONITORING HOST TEMPORARY FILES 12931\37521\DISCOVERHEALTHSERVICECOMMUNICATIONRELATIONSHIPS.JS",,,,"-",,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S-1-5-18",,,,,,,,,,,,,,,,,,,"3e5cdb2f-a22a-47b1-9448-03b0cbbabca7","e90013a3-508f-4dfc-adbe-2b234b61e518","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:26.944Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,"/subscriptions/6c2c11ea-7d1e-49cf-9407-d67bcdaca4f5/resourcegroups/rg-papercut-mhr_uniprintinfinity-ca-mhr/providers/microsoft.compute/virtualmachines/scrdcvmhrpnt10"
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:18.263Z",OpsManager,"SJHS-NT\SCRDCVMHRPNT10$",Machine,"SCRDCVMHRPNT10.stjoe.org","Microsoft-Windows-Security-Auditing",Security,13312,8,,4688,"4688 - A new process has been created.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,"""C:\Windows\system32\cscript.exe"" /nologo ""DiscoverHealthServiceCommunicationRelationships.js"" 0 {3237253B-2A1C-38E7-8E52-588635224D35} {1E8B9BCE-DFE2-1831-1118-835346B19725} SCRDCVMHRPNT10.stjoe.org ""SJH""",,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,0xab0,"C:\Windows\System32\cscript.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cscript.exe",0x9c8,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,"SJHS-NT\SCRDCVMHRPNT10$",,,,"SJHS-NT",,0x3e7,,,"SCRDCVMHRPNT10$","S-1-5-18",,,,,,,,,,,,,,,,,,,,,,"%%1936",,,,,,,,,,"3e5cdb2f-a22a-47b1-9448-03b0cbbabca7","80410801-f396-4417-956f-33941fe02fcf","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:26.944Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,"/subscriptions/6c2c11ea-7d1e-49cf-9407-d67bcdaca4f5/resourcegroups/rg-papercut-mhr_uniprintinfinity-ca-mhr/providers/microsoft.compute/virtualmachines/scrdcvmhrpnt10"
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:18.29Z",OpsManager,"SJHS-NT\SCRDCVMHRPNT10$",Machine,"SCRDCVMHRPNT10.stjoe.org","Microsoft-Windows-Security-Auditing",Security,13312,8,,4688,"4688 - A new process has been created.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,"\??\C:\Windows\system32\conhost.exe ""-1499601531499914039-813901645558169004-18309867351925534113-698230673-1945764332""",,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,0x27c4,"C:\Windows\System32\conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"conhost.exe",0x1e8,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,"SJHS-NT\SCRDCVMHRPNT10$",,,,"SJHS-NT",,0x3e7,,,"SCRDCVMHRPNT10$","S-1-5-18",,,,,,,,,,,,,,,,,,,,,,"%%1936",,,,,,,,,,"3e5cdb2f-a22a-47b1-9448-03b0cbbabca7","13805ea3-8d69-44cb-84f0-f8e027ed23df","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:26.944Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,"/subscriptions/6c2c11ea-7d1e-49cf-9407-d67bcdaca4f5/resourcegroups/rg-papercut-mhr_uniprintinfinity-ca-mhr/providers/microsoft.compute/virtualmachines/scrdcvmhrpnt10"
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:27.283Z",OpsManager,"PHSWA\SEDT916804",User,"WN73018.adi.swedish.org","Microsoft-Windows-Security-Auditing",Security,12545,8,,4634,"4634 - An account was logged off.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,"PHSWA\SEDT916804",PHSWA,,,,0x10dd8b37b,,,,,,SEDT916804,"S-1-5-21-420551719-245851362-9522986-439496",,,,,,,,,,,,,,,,,"cf2bdb32-3533-4e25-9886-d5a2ba6d0071","bcd994d1-3285-4bcd-b0fe-885f730c7dd9","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.303Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:27.3Z",OpsManager,,,"WN73018.adi.swedish.org","Microsoft-Windows-Security-Auditing",Security,12810,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""ProcessID"">4</Data>
  <Data Name=""Application"">System</Data>
  <Data Name=""Direction"">%%14592</Data>
  <Data Name=""SourceAddress"">170.173.89.255</Data>
  <Data Name=""SourcePort"">137</Data>
  <Data Name=""DestAddress"">170.173.88.92</Data>
  <Data Name=""DestPort"">137</Data>
  <Data Name=""Protocol"">17</Data>
  <Data Name=""FilterRTID"">0</Data>
  <Data Name=""LayerName"">%%14610</Data>
  <Data Name=""LayerRTID"">44</Data>
  <Data Name=""RemoteUserID"">S-1-0-0</Data>
  <Data Name=""RemoteMachineID"">S-1-0-0</Data>
</EventData>",5156,"5156 - The Windows Filtering Platform has allowed a connection.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cf2bdb32-3533-4e25-9886-d5a2ba6d0071","4d442362-4f75-44db-8823-c020741f3445","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.303Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:27.33Z",OpsManager,,,"WN73018.adi.swedish.org","Microsoft-Windows-Security-Auditing",Security,12810,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""ProcessID"">644</Data>
  <Data Name=""Application"">\device\harddiskvolume2\windows\system32\lsass.exe</Data>
  <Data Name=""Direction"">%%14592</Data>
  <Data Name=""SourceAddress"">170.173.88.28</Data>
  <Data Name=""SourcePort"">389</Data>
  <Data Name=""DestAddress"">10.211.96.146</Data>
  <Data Name=""DestPort"">56587</Data>
  <Data Name=""Protocol"">17</Data>
  <Data Name=""FilterRTID"">0</Data>
  <Data Name=""LayerName"">%%14610</Data>
  <Data Name=""LayerRTID"">44</Data>
  <Data Name=""RemoteUserID"">S-1-0-0</Data>
  <Data Name=""RemoteMachineID"">S-1-0-0</Data>
</EventData>",5156,"5156 - The Windows Filtering Platform has allowed a connection.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cf2bdb32-3533-4e25-9886-d5a2ba6d0071","22027f48-e8a3-47aa-8fb0-25856ee5b98a","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.303Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:27.33Z",OpsManager,,,"WN73018.adi.swedish.org","Microsoft-Windows-Security-Auditing",Security,12810,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""ProcessID"">644</Data>
  <Data Name=""Application"">\device\harddiskvolume2\windows\system32\lsass.exe</Data>
  <Data Name=""Direction"">%%14592</Data>
  <Data Name=""SourceAddress"">170.173.88.28</Data>
  <Data Name=""SourcePort"">88</Data>
  <Data Name=""DestAddress"">170.173.89.118</Data>
  <Data Name=""DestPort"">56547</Data>
  <Data Name=""Protocol"">6</Data>
  <Data Name=""FilterRTID"">0</Data>
  <Data Name=""LayerName"">%%14610</Data>
  <Data Name=""LayerRTID"">44</Data>
  <Data Name=""RemoteUserID"">S-1-0-0</Data>
  <Data Name=""RemoteMachineID"">S-1-0-0</Data>
</EventData>",5156,"5156 - The Windows Filtering Platform has allowed a connection.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cf2bdb32-3533-4e25-9886-d5a2ba6d0071","6ad423c1-9ccc-4200-9341-ef5e59c8fedf","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.303Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:27.33Z",OpsManager,,,"WN73018.adi.swedish.org","Microsoft-Windows-Security-Auditing",Security,14337,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">n7748108@EXT.PROVIDENCE.ORG</Data>
  <Data Name=""TargetDomainName"">EXT.PROVIDENCE.ORG</Data>
  <Data Name=""ServiceName"">WN69067$</Data>
  <Data Name=""ServiceSid"">S-1-5-21-2242814488-728049761-1940932111-175877</Data>
  <Data Name=""TicketOptions"">0x40810000</Data>
  <Data Name=""TicketEncryptionType"">0x12</Data>
  <Data Name=""IpAddress"">::ffff:170.173.89.118</Data>
  <Data Name=""IpPort"">56547</Data>
  <Data Name=""Status"">0x0</Data>
  <Data Name=""LogonGuid"">{E0D77C50-4E73-13C7-8F03-F04B8F32BC82}</Data>
  <Data Name=""TransmittedServices"">-</Data>
</EventData>",4769,"4769 - A Kerberos service ticket was requested.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cf2bdb32-3533-4e25-9886-d5a2ba6d0071","ab5eeb07-abc3-4370-8c36-5507757feb25","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.303Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:27.363Z",OpsManager,,,"WN73018.adi.swedish.org","Microsoft-Windows-Security-Auditing",Security,12810,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""ProcessID"">644</Data>
  <Data Name=""Application"">\device\harddiskvolume2\windows\system32\lsass.exe</Data>
  <Data Name=""Direction"">%%14592</Data>
  <Data Name=""SourceAddress"">170.173.88.28</Data>
  <Data Name=""SourcePort"">88</Data>
  <Data Name=""DestAddress"">170.173.89.119</Data>
  <Data Name=""DestPort"">63786</Data>
  <Data Name=""Protocol"">6</Data>
  <Data Name=""FilterRTID"">0</Data>
  <Data Name=""LayerName"">%%14610</Data>
  <Data Name=""LayerRTID"">44</Data>
  <Data Name=""RemoteUserID"">S-1-0-0</Data>
  <Data Name=""RemoteMachineID"">S-1-0-0</Data>
</EventData>",5156,"5156 - The Windows Filtering Platform has allowed a connection.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cf2bdb32-3533-4e25-9886-d5a2ba6d0071","0b8a8b38-1855-4af8-9a8d-76ef26c21a2a","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.303Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:27.363Z",OpsManager,,,"WN73018.adi.swedish.org","Microsoft-Windows-Security-Auditing",Security,12810,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""ProcessID"">420</Data>
  <Data Name=""Application"">\device\harddiskvolume2\windows\system32\svchost.exe</Data>
  <Data Name=""Direction"">%%14592</Data>
  <Data Name=""SourceAddress"">ff02::1:3</Data>
  <Data Name=""SourcePort"">5355</Data>
  <Data Name=""DestAddress"">fe80::14d3:12d1:6087:af16</Data>
  <Data Name=""DestPort"">63235</Data>
  <Data Name=""Protocol"">17</Data>
  <Data Name=""FilterRTID"">0</Data>
  <Data Name=""LayerName"">%%14610</Data>
  <Data Name=""LayerRTID"">46</Data>
  <Data Name=""RemoteUserID"">S-1-0-0</Data>
  <Data Name=""RemoteMachineID"">S-1-0-0</Data>
</EventData>",5156,"5156 - The Windows Filtering Platform has allowed a connection.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cf2bdb32-3533-4e25-9886-d5a2ba6d0071","161992db-4e1c-48fc-93fb-b470cc2ab88a","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.303Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:27.363Z",OpsManager,,,"WN73018.adi.swedish.org","Microsoft-Windows-Security-Auditing",Security,12810,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""ProcessID"">420</Data>
  <Data Name=""Application"">\device\harddiskvolume2\windows\system32\svchost.exe</Data>
  <Data Name=""Direction"">%%14592</Data>
  <Data Name=""SourceAddress"">ff02::1:3</Data>
  <Data Name=""SourcePort"">5355</Data>
  <Data Name=""DestAddress"">fe80::14d3:12d1:6087:af16</Data>
  <Data Name=""DestPort"">57106</Data>
  <Data Name=""Protocol"">17</Data>
  <Data Name=""FilterRTID"">0</Data>
  <Data Name=""LayerName"">%%14610</Data>
  <Data Name=""LayerRTID"">46</Data>
  <Data Name=""RemoteUserID"">S-1-0-0</Data>
  <Data Name=""RemoteMachineID"">S-1-0-0</Data>
</EventData>",5156,"5156 - The Windows Filtering Platform has allowed a connection.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cf2bdb32-3533-4e25-9886-d5a2ba6d0071","eb8a3581-277f-455f-b0aa-85c20f904b6d","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.303Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:27.363Z",OpsManager,,,"WN73018.adi.swedish.org","Microsoft-Windows-Security-Auditing",Security,12810,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""ProcessID"">420</Data>
  <Data Name=""Application"">\device\harddiskvolume2\windows\system32\svchost.exe</Data>
  <Data Name=""Direction"">%%14592</Data>
  <Data Name=""SourceAddress"">224.0.0.252</Data>
  <Data Name=""SourcePort"">5355</Data>
  <Data Name=""DestAddress"">170.173.88.165</Data>
  <Data Name=""DestPort"">57106</Data>
  <Data Name=""Protocol"">17</Data>
  <Data Name=""FilterRTID"">0</Data>
  <Data Name=""LayerName"">%%14610</Data>
  <Data Name=""LayerRTID"">44</Data>
  <Data Name=""RemoteUserID"">S-1-0-0</Data>
  <Data Name=""RemoteMachineID"">S-1-0-0</Data>
</EventData>",5156,"5156 - The Windows Filtering Platform has allowed a connection.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cf2bdb32-3533-4e25-9886-d5a2ba6d0071","06d75ff8-e72b-46ac-a273-9fc28be080d4","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.303Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:27.363Z",OpsManager,,,"WN73018.adi.swedish.org","Microsoft-Windows-Security-Auditing",Security,12810,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""ProcessID"">420</Data>
  <Data Name=""Application"">\device\harddiskvolume2\windows\system32\svchost.exe</Data>
  <Data Name=""Direction"">%%14592</Data>
  <Data Name=""SourceAddress"">224.0.0.252</Data>
  <Data Name=""SourcePort"">5355</Data>
  <Data Name=""DestAddress"">170.173.88.165</Data>
  <Data Name=""DestPort"">63235</Data>
  <Data Name=""Protocol"">17</Data>
  <Data Name=""FilterRTID"">0</Data>
  <Data Name=""LayerName"">%%14610</Data>
  <Data Name=""LayerRTID"">44</Data>
  <Data Name=""RemoteUserID"">S-1-0-0</Data>
  <Data Name=""RemoteMachineID"">S-1-0-0</Data>
</EventData>",5156,"5156 - The Windows Filtering Platform has allowed a connection.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cf2bdb32-3533-4e25-9886-d5a2ba6d0071","ec592675-ec6a-43a7-b32e-eb6de6b10428","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.303Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:27.363Z",OpsManager,,,"WN73018.adi.swedish.org","Microsoft-Windows-Security-Auditing",Security,14337,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""TargetUserName"">WN69068$@ADI.SWEDISH.ORG</Data>
  <Data Name=""TargetDomainName"">ADI.SWEDISH.ORG</Data>
  <Data Name=""ServiceName"">WN69068$</Data>
  <Data Name=""ServiceSid"">S-1-5-21-2242814488-728049761-1940932111-175878</Data>
  <Data Name=""TicketOptions"">0x40810000</Data>
  <Data Name=""TicketEncryptionType"">0x12</Data>
  <Data Name=""IpAddress"">::ffff:170.173.89.119</Data>
  <Data Name=""IpPort"">63786</Data>
  <Data Name=""Status"">0x0</Data>
  <Data Name=""LogonGuid"">{9F8BF8B8-AD4B-F868-55CA-CFDF95283CD9}</Data>
  <Data Name=""TransmittedServices"">-</Data>
</EventData>",4769,"4769 - A Kerberos service ticket was requested.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cf2bdb32-3533-4e25-9886-d5a2ba6d0071","29047a40-54b6-4c27-bd40-5c8a42318a38","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.303Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
"552b9630-b106-4fe7-a1fa-97d04a0010ef","2020-10-16T14:45:27.393Z",OpsManager,"PHSWA\SEDT916985",User,"WN73018.adi.swedish.org","Microsoft-Windows-Security-Auditing",Security,12545,8,,4634,"4634 - An account was logged off.",,,,,,,,,,,,,,,,,,null,null,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,"PHSWA\SEDT916985",PHSWA,,,,0x10dd88a65,,,,,,SEDT916985,"S-1-5-21-420551719-245851362-9522986-440704",,,,,,,,,,,,,,,,,"cf2bdb32-3533-4e25-9886-d5a2ba6d0071","19e92a5b-83e7-4ba7-a014-a76108fb3546","00000000-0000-0000-0000-000000000001","2020-10-16T14:45:29.303Z","AOI-552b9630-b106-4fe7-a1fa-97d04a0010ef",SecurityEvent,
